Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,EMI_Income_Ratio,auto loan,credit-builder loan,home equity loan,student loan,payday loan,personal loan,mortgage loan,debt consolidation loan,not specified,No Data,Credit_Score
6,30.0,2,15656.82,1557.735,8.0,10.0,18.0,6.0,32.0,16.0,0.88,9.0,0,1997.18,32.376065597756146,169.0,2,42.52019054057048,70.62015770835984,4,322.6331517510697,0.02729616432870192,1,0,0,0,0,0,1,1,0,0,1
7,30.0,2,15656.82,1557.735,8.0,10.0,18.0,6.0,28.0,16.0,0.88,9.0,0,1997.18,25.43323835730943,170.0,2,42.52019054057048,87.16816302643473,5,316.0851464329948,0.02729616432870192,1,0,0,0,0,0,1,1,0,0,1
8,30.0,2,15656.82,1557.735,8.0,10.0,18.0,6.0,32.0,16.0,0.88,14.0,0,1997.18,29.91640763246859,171.0,0,42.52019054057048,10000.0,5,243.9335011293956,0.02729616432870192,1,0,0,0,0,0,1,1,0,0,1
1,14.0,4,30118.94,2473.9116666666664,6.0,6.0,34.0,3.0,26.0,25.0,7.16,11.0,0,1693.64,30.39433122576177,219.0,2,44.81642046832427,25.46590661985437,0,417.108839578488,0.01811561062271461,1,0,0,0,1,0,1,0,0,0,1
2,14.0,4,30118.94,2473.9116666666664,6.0,6.0,34.0,3.0,21.0,22.0,7.16,11.0,0,1693.64,36.48091782977691,220.0,2,44.81642046832427,127.67081895279192,4,354.90392724555045,0.01811561062271461,1,0,0,0,1,0,1,0,0,0,1
3,15.0,4,30118.94,2473.9116666666664,6.0,6.0,34.0,3.0,24.0,22.0,7.16,11.0,0,1693.64,25.366766297047644,221.0,2,44.81642046832427,109.0802073177482,5,383.4945388805942,0.01811561062271461,1,0,0,0,1,0,1,0,0,0,1
4,15.0,4,30118.94,2473.9116666666664,6.0,6.0,34.0,3.0,26.0,25.0,4.16,11.0,0,1693.64,33.31239125021557,222.0,2,44.81642046832427,20.85547245337197,0,421.71927374497045,0.01811561062271461,1,0,0,0,1,0,1,0,0,0,1
5,15.0,4,30118.94,2473.9116666666664,6.0,6.0,34.0,3.0,23.0,23.0,4.16,11.0,0,1693.64,26.85424639911696,223.0,2,44.81642046832427,85.8765825559656,5,406.6981636423768,0.01811561062271461,1,0,0,0,1,0,1,0,0,0,1
6,15.0,4,30118.94,2473.9116666666664,6.0,6.0,34.0,3.0,26.0,25.0,7.16,11.0,0,1693.64,34.023047817655204,224.0,0,44.81642046832427,32.13771936691721,1,420.43702683142516,0.01811561062271461,1,0,0,0,1,0,1,0,0,0,2
7,15.0,4,30118.94,2473.9116666666664,6.0,6.0,34.0,3.0,26.0,24.0,7.16,11.0,0,1693.64,29.622370246244003,225.0,2,44.81642046832427,318.349039025403,5,174.22570717293942,0.01811561062271461,1,0,0,0,1,0,1,0,0,0,2
8,15.0,4,30118.94,2473.9116666666664,6.0,6.0,34.0,3.0,31.0,22.0,12.16,15.0,0,1693.64,28.83319823340608,226.0,2,44.81642046832427,300.53198253688737,5,192.042763661455,0.01811561062271461,1,0,0,0,1,0,1,0,0,0,1
1,23.0,13,17975.32,1444.9433333333334,6.0,5.0,32.0,9.0,61.0,25.0,8.9,10.0,0,1263.1,31.321815831688102,142.0,2,76.450324587172,67.85257307562321,2,260.1914356705381,0.05290887388006358,0,1,1,1,1,0,1,0,1,0,1
2,23.0,13,17975.32,1444.9433333333334,6.0,5.0,32.0,9.0,61.0,25.0,8.9,10.0,0,1263.1,33.49201351965961,143.0,2,76.450324587172,47.67498529637695,1,270.3690234497844,0.05290887388006358,0,1,1,1,1,0,1,0,1,0,1
3,23.0,13,17975.32,1444.9433333333334,6.0,5.0,32.0,9.0,61.0,25.0,8.9,10.0,0,1263.1,35.15736593404126,144.0,0,76.450324587172,81.10007127507991,5,276.94393747108137,0.05290887388006358,0,1,1,1,1,0,1,0,1,0,1
4,23.0,13,17975.32,1444.9433333333334,6.0,5.0,32.0,9.0,61.0,25.0,8.9,13.0,0,1263.1,35.43440465222787,145.0,2,76.450324587172,133.43838166747915,4,214.60562707868218,0.05290887388006358,0,1,1,1,1,0,1,0,1,0,1
5,23.0,13,17975.32,1444.9433333333334,6.0,5.0,32.0,9.0,61.0,25.0,8.9,13.0,0,1263.1,39.73356912595075,146.0,2,76.450324587172,134.56738355704786,5,223.47662518911343,0.05290887388006358,0,1,1,1,1,0,1,0,1,0,1
6,23.0,13,17975.32,1444.9433333333334,6.0,5.0,32.0,9.0,61.0,23.0,8.9,13.0,0,1263.1,38.25584690685172,147.0,2,76.450324587172,116.57130252101541,5,241.47270622514594,0.05290887388006358,0,1,1,1,1,0,1,0,1,0,1
7,23.0,13,17975.32,1444.9433333333334,6.0,5.0,32.0,9.0,61.0,25.0,8.9,13.0,0,1263.1,38.79249760469453,148.0,2,76.450324587172,186.3745754365944,5,171.66943330956698,0.05290887388006358,0,1,1,1,1,0,1,0,1,0,2
8,24.0,13,17975.32,1444.9433333333334,6.0,5.0,32.0,9.0,61.0,25.0,8.9,13.0,0,1263.1,25.681798029462104,149.0,2,76.450324587172,176.77621007546128,5,181.26779867070005,0.05290887388006358,0,1,1,1,1,0,1,0,1,0,1
1,52.0,14,20871.42,1522.285,2.0,2.0,2.0,3.0,13.0,0.0,9.87,4.0,1,1177.09,35.20663341088152,203.0,1,51.12851899500748,94.6927344650936,4,286.4072465398989,0.033586693027263276,0,0,1,0,1,0,1,0,0,0,0
2,52.0,14,20871.42,1522.285,2.0,2.0,2.0,3.0,13.0,0.0,6.869999999999999,4.0,1,1177.09,32.610760362577054,204.0,1,51.12851899500748,14.583087656658055,0,326.5168933483345,0.033586693027263276,0,0,1,0,1,0,1,0,0,0,0
3,52.0,14,20871.42,1522.285,2.0,2.0,2.0,3.0,13.0,-1.0,9.87,4.0,1,1177.09,36.44079067159608,205.0,1,51.12851899500748,10000.0,5,187.57052386307942,0.033586693027263276,0,0,1,0,1,0,1,0,0,0,0
4,52.0,14,20871.42,1522.285,2.0,2.0,2.0,3.0,13.0,3.0,5.869999999999999,4.0,1,1177.09,33.99918754155615,206.0,1,51.12851899500748,93.02693024340374,5,298.07305076158883,0.033586693027263276,0,0,1,0,1,0,1,0,0,0,2
5,52.0,14,20871.42,1522.285,2.0,2.0,2.0,3.0,14.0,0.0,6.869999999999999,4.0,1,1177.09,40.5248745766266,207.0,1,51.12851899500748,46.691492199728955,5,334.40848880526363,0.033586693027263276,0,0,1,0,1,0,1,0,0,0,2
6,52.0,14,20871.42,1522.285,2.0,2.0,2.0,3.0,13.0,0.0,7.869999999999999,4.0,1,1177.09,38.28626255311672,208.0,1,51.12851899500748,141.90750162459724,5,249.19247938039527,0.033586693027263276,0,0,1,0,1,0,1,0,0,0,2
7,52.0,14,20871.42,1522.285,2.0,2.0,2.0,3.0,14.0,0.0,16.869999999999994,4.0,1,1177.09,26.404567476484136,209.0,1,51.12851899500748,123.75521665577921,5,257.3447643492133,0.033586693027263276,0,0,1,0,1,0,1,0,0,0,2
8,52.0,14,20871.42,1522.285,2.0,2.0,2.0,3.0,13.0,2.0,9.87,4.0,1,1177.09,26.00265790754206,210.0,1,51.12851899500748,35.44881367902442,2,325.6511673259681,0.033586693027263276,0,0,1,0,1,0,1,0,0,0,2
1,43.0,14,30257.02,2605.418333333333,10.0,6.0,33.0,5.0,51.0,22.0,14.83,9.0,0,2437.84,26.12995679049726,217.0,2,78.0890053077879,231.6179529046687,5,240.8348751208768,0.029971772405501577,1,1,1,0,1,0,0,0,0,0,1
2,43.0,14,30257.02,2605.418333333333,10.0,6.0,33.0,5.0,51.0,20.0,13.83,9.0,0,2437.84,28.117798622598876,218.0,2,78.0890053077879,105.44807600205392,5,367.0047520234916,0.029971772405501577,1,1,1,0,1,0,0,0,0,0,1
3,43.0,14,30257.02,2605.418333333333,10.0,6.0,33.0,5.0,51.0,22.0,14.83,9.0,0,2437.84,34.58763645676701,219.0,2,78.0890053077879,75.4007879435704,1,357.0520400819751,0.029971772405501577,1,1,1,0,1,0,0,0,0,0,1
4,43.0,14,30257.02,2605.418333333333,10.0,6.0,33.0,5.0,51.0,22.0,14.83,9.0,0,2437.84,24.979866531915928,220.0,2,78.0890053077879,143.08635534963673,3,309.3664726759088,0.029971772405501577,1,1,1,0,1,0,0,0,0,0,1
5,43.0,14,30257.02,2605.418333333333,10.0,6.0,33.0,5.0,51.0,21.0,14.83,9.0,0,2437.84,27.243543059980297,221.0,2,78.0890053077879,105.91396459796584,4,356.53886342757966,0.029971772405501577,1,1,1,0,1,0,0,0,0,0,1
6,43.0,14,30257.02,2605.418333333333,10.0,6.0,33.0,5.0,51.0,22.0,14.83,9.0,0,2437.84,34.31257428201527,222.0,2,78.0890053077879,58.57549901888404,3,325.0178514887351,0.029971772405501577,1,1,1,0,1,0,0,0,0,0,1
7,43.0,14,30257.02,2605.418333333333,10.0,6.0,33.0,5.0,51.0,24.0,14.83,9.0,0,2437.84,30.533701177953105,223.0,2,78.0890053077879,245.99985390804952,5,226.45297411749598,0.029971772405501577,1,1,1,0,1,0,0,0,0,0,1
8,43.0,14,30257.02,2605.418333333333,10.0,6.0,33.0,5.0,46.0,22.0,14.83,14.0,0,2437.84,30.310330937475825,224.0,2,78.0890053077879,65.90649922634223,0,356.54632879920325,0.029971772405501577,1,1,1,0,1,0,0,0,0,0,1
1,25.0,12,28406.16,2371.18,1.0,3.0,2.0,0.0,22.0,3.0,10.23,4.0,1,1115.66,29.54065175154122,281.0,0,0.0,85.56074778869069,5,441.5572522113093,0.0,0,0,0,0,0,0,0,0,0,1,2
2,25.0,12,28406.16,2371.18,2.0,4.0,2.0,0.0,21.0,5.0,10.23,4.0,1,1115.66,23.924971387499102,282.0,1,0.0,278.07605064277317,5,249.04194935722683,0.0,0,0,0,0,0,0,0,0,0,1,1
3,25.0,12,28406.16,2371.18,2.0,4.0,2.0,0.0,22.0,5.0,10.23,4.0,1,1115.66,26.10944911367521,283.0,0,0.0,54.48279008507844,0,422.63520991492163,0.0,0,0,0,0,0,0,0,0,0,1,1
4,25.0,12,28406.16,2371.18,2.0,4.0,2.0,0.0,20.0,5.0,10.23,4.0,1,1115.66,37.88609850060266,284.0,0,0.0,144.3657333417863,5,382.75226665821367,0.0,0,0,0,0,0,0,0,0,0,1,2
5,25.0,12,28406.16,2371.18,2.0,4.0,2.0,0.0,22.0,3.0,10.23,4.0,1,1115.66,26.271356218884648,285.0,1,0.0,138.4713717391169,5,388.6466282608831,0.0,0,0,0,0,0,0,0,0,0,1,2
6,25.0,12,28406.16,2371.18,2.0,4.0,2.0,0.0,22.0,5.0,10.23,4.0,1,1115.66,37.09614306101052,286.0,1,0.0,57.03425710470706,2,440.08374289529297,0.0,0,0,0,0,0,0,0,0,0,1,1
7,25.0,12,28406.16,2371.18,2.0,4.0,2.0,0.0,22.0,3.0,10.23,4.0,1,1115.66,41.39944287230367,287.0,1,0.0,25.119012125450702,2,441.5729265249469,0.0,0,0,0,0,0,0,0,0,0,1,2
8,25.0,12,28406.16,2371.18,2.0,4.0,2.0,0.0,22.0,5.0,10.23,4.0,1,1115.66,33.008003833015806,288.0,1,0.0,136.6255558582708,3,370.4924441417292,0.0,0,0,0,0,0,0,0,0,0,1,2
1,43.0,2,99565.36,8377.113333333333,8.0,5.0,20.0,0.0,22.0,8.0,19.45,5.0,2,551.66,34.07225393346394,277.0,2,0.0,138.47972906770434,0,939.2316042656288,0.0,0,0,0,0,0,0,0,0,0,1,2
2,43.0,2,99565.36,8377.113333333333,8.0,5.0,20.0,0.0,22.0,8.0,18.45,6.0,2,551.66,33.506736843767165,278.0,2,0.0,134.38321400320103,1,953.3281193301325,0.0,0,0,0,0,0,0,0,0,0,1,2
3,43.0,2,99565.36,8377.113333333333,8.0,5.0,20.0,0.0,24.0,5.0,19.45,6.0,2,551.66,34.46269044533363,279.0,2,0.0,99.3376141027334,0,978.3737192305999,0.0,0,0,0,0,0,0,0,0,0,1,2
4,43.0,2,99565.36,8377.113333333333,8.0,5.0,20.0,0.0,22.0,8.0,19.45,6.0,2,551.66,39.2438691402104,280.0,2,0.0,99.3376141027334,1,773.0888307900096,0.0,0,0,0,0,0,0,0,0,0,1,2
5,43.0,2,99565.36,8377.113333333333,8.0,5.0,20.0,0.0,21.0,8.0,18.45,6.0,2,551.66,41.96688604981362,281.0,2,0.0,305.1559954327608,4,812.5553379005725,0.0,0,0,0,0,0,0,0,0,0,1,2
6,43.0,2,99565.36,8377.113333333333,8.0,5.0,20.0,0.0,23.0,8.0,19.45,6.0,2,551.66,39.23917442584745,282.0,2,0.0,102.56524967955984,0,985.1460836537733,0.0,0,0,0,0,0,0,0,0,0,1,2
7,43.0,2,99565.36,8377.113333333333,8.0,5.0,20.0,0.0,22.0,7.0,19.45,6.0,2,551.66,29.199431579654835,283.0,2,0.0,854.6154328944027,5,273.0959004389306,0.0,0,0,0,0,0,0,0,0,0,1,0
8,43.0,2,99565.36,8377.113333333333,8.0,5.0,20.0,0.0,22.0,7.0,24.45,6.0,2,551.66,30.79470062108893,284.0,2,0.0,144.34325279723714,0,933.3680805360962,0.0,0,0,0,0,0,0,0,0,0,1,2
1,16.0,12,18507.72,1761.3100000000004,8.0,5.0,30.0,2.0,29.0,25.0,4.88,8.0,0,1716.82,31.736958351282784,91.0,2,27.394667446254548,175.51602149179905,5,263.2203110619464,0.015553575149323255,1,0,0,0,0,1,0,0,0,0,1
2,16.0,12,18507.72,1761.3100000000004,8.0,5.0,30.0,2.0,29.0,23.0,7.88,8.0,0,1716.82,31.170220462296943,92.0,2,27.394667446254548,92.1433630235369,3,326.59296953020856,0.015553575149323255,1,0,0,0,0,1,0,0,0,0,1
3,16.0,12,18507.72,1761.3100000000004,8.0,5.0,30.0,2.0,28.0,25.0,7.88,8.0,0,1716.82,27.903691541345296,93.0,2,27.394667446254548,25.33711178722585,1,373.3992207665197,0.015553575149323255,1,0,0,0,0,1,0,0,0,0,1
4,16.0,12,18507.72,1761.3100000000004,8.0,5.0,30.0,2.0,29.0,25.0,7.88,8.0,0,1716.82,31.92966940178184,94.0,0,27.394667446254548,49.83342794791051,1,348.90290460583503,0.015553575149323255,1,0,0,0,0,1,0,0,0,0,2
5,16.0,12,18507.72,1761.3100000000004,8.0,5.0,30.0,2.0,29.0,25.0,7.88,8.0,0,1716.82,25.17515904333188,95.0,2,27.394667446254548,94.65876339030625,3,324.07756916343925,0.015553575149323255,1,0,0,0,0,1,0,0,0,0,2
6,16.0,12,18507.72,1761.3100000000004,8.0,5.0,30.0,2.0,29.0,25.0,7.88,12.0,0,1716.82,34.49537484623704,96.0,0,27.394667446254548,10000.0,5,273.11278114111593,0.015553575149323255,1,0,0,0,0,1,0,0,0,0,1
7,16.0,12,18507.72,1761.3100000000004,8.0,5.0,30.0,2.0,29.0,25.0,7.88,12.0,0,1716.82,31.81318476956185,97.0,2,27.394667446254548,30.38408631633729,0,358.3522462374082,0.015553575149323255,1,0,0,0,0,1,0,0,0,0,1
8,16.0,12,18507.72,1761.3100000000004,8.0,5.0,30.0,2.0,29.0,25.0,7.88,12.0,0,1716.82,28.77092909929409,98.0,2,27.394667446254548,134.98592073854542,5,303.7504118152001,0.015553575149323255,1,0,0,0,0,1,0,0,0,0,1
1,20.0,7,58698.08,4917.506666666667,8.0,4.0,10.0,2.0,20.0,14.0,5.75,4.0,1,453.31,26.79803630389221,183.0,1,91.96271299631606,98.39680419520174,0,541.391149475149,0.0187010855764946,1,0,0,1,0,0,0,0,0,0,2
2,20.0,7,58698.08,4917.506666666667,8.0,4.0,10.0,2.0,20.0,14.0,4.75,4.0,1,453.31,38.80569046721215,184.0,1,91.96271299631606,204.27671182198705,1,445.5112418483636,0.0187010855764946,1,0,0,1,0,0,0,0,0,0,0
3,20.0,7,58698.08,4917.506666666667,8.0,4.0,10.0,2.0,18.0,13.0,5.75,4.0,1,453.31,32.176539617723144,185.0,1,91.96271299631606,117.12234199634108,1,532.6656116740096,0.0187010855764946,1,0,0,1,0,0,0,0,0,0,0
4,21.0,7,58698.08,4917.506666666667,8.0,4.0,10.0,2.0,15.0,14.0,5.75,4.0,1,453.31,27.73641974357155,186.0,1,91.96271299631606,314.4556417550351,5,375.33231191531564,0.0187010855764946,1,0,0,1,0,0,0,0,0,0,2
5,20.0,7,58698.08,4917.506666666667,8.0,4.0,10.0,2.0,20.0,14.0,5.75,5.0,1,453.31,33.26223982560377,187.0,1,91.96271299631606,255.70304680151338,1,424.08490686883727,0.0187010855764946,1,0,0,1,0,0,0,0,0,0,2
6,21.0,7,58698.08,4917.506666666667,8.0,4.0,10.0,2.0,20.0,14.0,10.75,5.0,1,453.31,32.839724094018536,188.0,1,91.96271299631606,153.23215057689248,1,496.55580309345817,0.0187010855764946,1,0,0,1,0,0,0,0,0,0,2
7,21.0,7,58698.08,4917.506666666667,8.0,4.0,10.0,2.0,17.0,14.0,5.75,5.0,1,453.31,27.35739156650775,189.0,1,91.96271299631606,173.02708262801872,4,506.760871042332,0.0187010855764946,1,0,0,1,0,0,0,0,0,0,2
8,21.0,7,58698.08,4917.506666666667,8.0,4.0,10.0,2.0,20.0,14.0,9.75,5.0,1,453.31,40.790640352388536,190.0,0,91.96271299631606,202.7504144790502,1,447.0375391913005,0.0187010855764946,1,0,0,1,0,0,0,0,0,0,2
1,28.0,12,31461.84,2903.82,7.0,3.0,12.0,5.0,28.0,14.0,19.3,6.0,2,886.09,26.934624218653425,119.0,2,68.7586491895531,146.29713379436922,3,365.32621701607763,0.023678688482603294,0,0,1,1,1,0,0,0,0,0,2
2,28.0,12,31461.84,2903.82,7.0,3.0,12.0,5.0,28.0,14.0,19.3,6.0,2,886.09,33.521372297609105,120.0,0,68.7586491895531,96.60071812352945,3,395.0226326869175,0.023678688482603294,0,0,1,1,1,0,0,0,0,0,2
3,28.0,12,31461.84,2903.82,7.0,3.0,12.0,5.0,28.0,14.0,19.3,6.0,2,886.09,31.4347394295926,121.0,0,68.7586491895531,45.95734247803751,3,425.66600833240943,0.023678688482603294,0,0,1,1,1,0,0,0,0,0,2
4,29.0,12,31461.84,2903.82,7.0,3.0,12.0,5.0,28.0,14.0,19.3,6.0,2,886.09,25.03662863287372,122.0,2,68.7586491895531,84.3899084643133,2,397.23344234613364,0.023678688482603294,0,0,1,1,1,0,0,0,0,0,2
5,29.0,12,31461.84,2903.82,7.0,3.0,12.0,5.0,26.0,14.0,12.3,6.0,2,886.09,32.78830986403904,123.0,2,68.7586491895531,257.78725682102663,3,233.83609398942028,0.023678688482603294,0,0,1,1,1,0,0,0,0,0,2
6,29.0,12,31461.84,2903.82,7.0,3.0,12.0,5.0,28.0,14.0,12.3,6.0,2,886.09,32.285366286999114,124.0,2,68.7586491895531,286.5991429295471,5,225.0242078808999,0.023678688482603294,0,0,1,1,1,0,0,0,0,0,2
7,29.0,12,31461.84,2903.82,7.0,3.0,12.0,5.0,28.0,16.0,25.3,6.0,2,886.09,26.597092648573884,125.0,2,68.7586491895531,296.8832381863081,5,214.7401126241388,0.023678688482603294,0,0,1,1,1,0,0,0,0,0,2
8,29.0,12,31461.84,2903.82,7.0,3.0,12.0,5.0,29.0,11.0,19.3,6.0,2,886.09,25.0472291908337,126.0,2,68.7586491895531,278.3711356836592,4,223.25221512678775,0.023678688482603294,0,0,1,1,1,0,0,0,0,0,2
1,29.0,8,71677.59,5889.1325,5.0,6.0,16.0,0.0,9.0,9.0,11.9,0.0,2,130.54,30.12284070319156,207.0,1,0.0,75.24972935956656,0,753.6635206404334,0.0,0,0,0,0,0,0,0,0,0,1,2
2,29.0,8,71677.59,5889.1325,5.0,6.0,16.0,0.0,6.0,11.0,11.9,0.0,2,130.54,39.286657520192655,207.0,1,0.0,237.10648273302996,1,601.8067672669699,0.0,0,0,0,0,0,0,0,0,0,1,2
3,29.0,8,71677.59,5889.1325,5.0,6.0,16.0,0.0,6.0,11.0,11.9,0.0,2,130.54,37.89785335444981,208.0,1,0.0,363.6379940163303,3,495.27525598366964,0.0,0,0,0,0,0,0,0,0,0,1,2
4,29.0,8,71677.59,5889.1325,5.0,6.0,16.0,0.0,1.0,11.0,14.9,0.0,2,130.54,38.72265974342292,209.0,0,0.0,237.11878256939545,1,601.7944674306045,0.0,0,0,0,0,0,0,0,0,0,1,2
5,29.0,8,71677.59,5889.1325,5.0,6.0,16.0,0.0,6.0,11.0,6.9,0.0,2,130.54,25.70809036315317,210.0,1,0.0,235.76935076643917,3,623.1438992335607,0.0,0,0,0,0,0,0,0,0,0,1,2
6,30.0,8,71677.59,5889.1325,5.0,6.0,16.0,0.0,3.0,11.0,11.9,0.0,2,130.54,27.848730406988597,211.0,1,0.0,448.0864824434062,3,410.8267675565937,0.0,0,0,0,0,0,0,0,0,0,1,2
7,30.0,8,71677.59,5889.1325,5.0,6.0,16.0,0.0,6.0,11.0,11.9,0.0,2,130.54,29.760562408220515,212.0,1,0.0,240.3756513814457,2,608.5375986185543,0.0,0,0,0,0,0,0,0,0,0,1,2
8,30.0,8,71677.59,5889.1325,5.0,6.0,16.0,0.0,6.0,11.0,11.9,0.0,2,130.54,32.130541280225806,213.0,1,0.0,263.7896886705196,5,615.1235613294804,0.0,0,0,0,0,0,0,0,0,0,1,2
1,21.0,1,17856.72,1440.0600000000004,8.0,6.0,23.0,6.0,41.0,22.0,0.65,8.0,0,1431.47,25.48504059295705,209.0,2,75.86777329573991,189.48828859611882,5,168.6499381081413,0.0526837585209921,0,0,1,0,1,0,0,1,0,0,1
2,21.0,1,17856.72,1440.0600000000004,8.0,6.0,23.0,6.0,41.0,24.0,0.65,8.0,0,1431.47,38.25226701579657,210.0,2,75.86777329573991,84.06531413636766,5,274.07291256789244,0.0526837585209921,0,0,1,0,1,0,0,1,0,0,1
3,21.0,1,17856.72,1440.0600000000004,8.0,6.0,23.0,6.0,41.0,21.0,2.65,8.0,0,1431.47,30.88836298323543,211.0,2,75.86777329573991,152.64863339879406,5,205.4895933054661,0.0526837585209921,0,0,1,0,1,0,0,1,0,0,1
4,21.0,1,17856.72,1440.0600000000004,8.0,6.0,23.0,6.0,46.0,21.0,0.65,8.0,0,1431.47,37.11552461406644,212.0,0,75.86777329573991,46.2456926919752,4,301.89253401228495,0.0526837585209921,0,0,1,0,1,0,0,1,0,0,1
5,21.0,1,17856.72,1440.0600000000004,8.0,6.0,23.0,6.0,41.0,19.0,0.65,10.0,0,1431.47,38.48977177656975,213.0,2,75.86777329573991,87.08661564315432,5,271.0516110611058,0.0526837585209921,0,0,1,0,1,0,0,1,0,0,1
6,21.0,1,17856.72,1440.0600000000004,8.0,6.0,23.0,6.0,41.0,21.0,0.65,10.0,0,1431.47,38.058418739857466,214.0,2,75.86777329573991,80.27901979037091,4,267.85920691388924,0.0526837585209921,0,0,1,0,1,0,0,1,0,0,1
7,21.0,1,17856.72,1440.0600000000004,8.0,6.0,23.0,6.0,36.0,21.0,0.65,10.0,0,1431.47,34.02494959113077,215.0,2,75.86777329573991,121.18880978014236,4,226.94941692411774,0.0526837585209921,0,0,1,0,1,0,0,1,0,0,1
8,21.0,1,17856.72,1350.437372182059,8.0,6.0,23.0,6.0,41.0,21.0,0.65,10.0,0,1431.47,37.23331337770932,216.0,2,165.4904011136809,78.21484603652925,4,269.92338066773084,0.12254577999887455,0,0,1,0,1,0,0,1,0,0,1
1,43.0,2,44080.04,3658.336666666666,5.0,5.0,10.0,3.0,17.0,7.0,7.7,3.0,1,443.01,35.069473932304355,238.0,1,98.7405719078009,143.66842793666183,1,373.4246668222039,0.026990564539203402,0,1,0,0,0,0,1,1,0,0,2
2,43.0,2,44080.04,3658.336666666666,5.0,5.0,10.0,3.0,17.0,5.0,7.7,5.0,1,443.01,27.14185626240362,239.0,1,98.7405719078009,301.69829820480635,5,255.39479655405944,0.026990564539203402,0,1,0,0,0,0,1,1,0,0,2
3,43.0,2,44080.04,3563.498770538034,5.0,5.0,10.0,3.0,17.0,4.0,7.7,5.0,1,443.01,28.713059764237148,240.0,1,193.5784680364336,96.81337615165226,1,420.2797186072135,0.054322585891395214,0,1,0,0,0,0,1,1,0,0,1
4,43.0,2,44080.04,3563.498770538034,5.0,5.0,10.0,3.0,18.0,5.0,14.7,5.0,1,443.01,27.31155817669599,241.0,1,193.5784680364336,208.7476225573933,5,348.3454722014724,0.054322585891395214,0,1,0,0,0,0,1,1,0,0,1
5,43.0,2,44080.04,3563.498770538034,5.0,5.0,10.0,3.0,17.0,5.0,7.7,5.0,1,443.01,35.99554764434072,242.0,1,193.5784680364336,445.17452335913305,5,111.91857139973268,0.054322585891395214,0,1,0,0,0,0,1,1,0,0,1
6,43.0,2,44080.04,3563.498770538034,5.0,5.0,10.0,3.0,17.0,5.0,10.7,5.0,1,443.01,40.66721354796167,243.0,1,193.5784680364336,190.1246118204246,5,366.96848293844107,0.054322585891395214,0,1,0,0,0,0,1,1,0,0,1
7,43.0,2,44080.04,3563.498770538034,5.0,5.0,10.0,3.0,17.0,5.0,7.7,5.0,1,443.01,37.18098217443276,244.0,1,193.5784680364336,53.08495299477369,0,454.00814176409204,0.054322585891395214,0,1,0,0,0,0,1,1,0,0,2
8,43.0,2,44080.04,3563.498770538034,5.0,5.0,10.0,3.0,17.0,8.0,4.7,5.0,1,443.01,40.46739811322772,245.0,1,193.5784680364336,74.98291015798398,2,452.1101846008818,0.054322585891395214,0,1,0,0,0,0,1,1,0,0,2
1,19.0,8,77519.04,6184.919999999999,6.0,6.0,23.0,7.0,32.0,16.0,16.57,6.0,0,3343.32,35.16557225797075,101.0,2,360.6812788524779,287.13948708998805,4,250.67123405753404,0.0583162399598504,0,1,0,1,0,1,1,1,1,0,2
2,19.0,8,77519.04,6184.919999999999,6.0,6.0,23.0,7.0,31.0,16.0,13.57,6.0,0,3343.32,33.142153374938644,102.0,2,360.6812788524779,291.62877476073965,0,256.18194638678244,0.0583162399598504,0,1,0,1,0,1,1,1,1,0,2
3,19.0,8,77519.04,6184.919999999999,6.0,6.0,23.0,7.0,29.0,16.0,16.57,6.0,0,3343.32,22.77760273275813,103.0,2,360.6812788524779,615.984450936857,5,36.997273445549176,0.0583162399598504,0,1,0,1,0,1,1,1,1,0,2
4,19.0,8,77519.04,6184.919999999999,6.0,6.0,23.0,7.0,31.0,16.0,16.57,6.0,0,3343.32,30.103242735310825,104.0,0,360.6812788524779,65.88977332553657,0,431.92094782198546,0.0583162399598504,0,1,0,1,0,1,1,1,1,0,0
5,19.0,8,77519.04,6184.919999999999,6.0,6.0,23.0,7.0,31.0,17.0,16.57,6.0,0,3343.32,23.23451868176421,105.0,2,360.6812788524779,68.53763734181004,0,429.27308380571213,0.0583162399598504,0,1,0,1,0,1,1,1,1,0,0
6,20.0,8,77519.04,6184.919999999999,6.0,6.0,23.0,7.0,31.0,16.0,16.57,6.0,0,3343.32,26.39017959679582,106.0,2,360.6812788524779,84.1416375331767,0,413.6690836143454,0.0583162399598504,0,1,0,1,0,1,1,1,1,0,0
7,20.0,8,77519.04,6184.919999999999,6.0,6.0,23.0,7.0,31.0,16.0,16.57,6.0,0,3343.32,26.335198843487948,107.0,2,360.6812788524779,147.31954337029174,0,350.4911777772304,0.0583162399598504,0,1,0,1,0,1,1,1,1,0,0
8,20.0,8,77519.04,6184.919999999999,6.0,6.0,23.0,7.0,31.0,14.0,16.57,6.0,0,3343.32,37.65279832063058,108.0,2,360.6812788524779,500.8134477019729,4,36.997273445549176,0.0583162399598504,0,1,0,1,0,1,1,1,1,0,0
